province,topic,merged,is_correct
Sumatera Barat,Seni,Fajar sangat suka dengan bansi nya. Ia memainkannya dengan cara memukulnya.,False
Sumatera Barat,Seni,Fajar sangat suka dengan bansi nya. Ia memainkannya dengan cara memetiknya.,False
Sumatera Barat,Seni,Datuak marajo sangat mahir menggunakan pupuik batang padi. Ia memainkannya dengan cara memukulnya.,False
Sumatera Barat,Seni,Datuak marajo sangat mahir menggunakan pupuik batang padi. Ia memainkannya dengan cara memetiknya.,False
Sumatera Barat,Seni,Datuak marajo sangat mahir menggunakan pupuik batang padi. Ia memainkannya dengan cara meniupnya.,True
Sumatera Barat,Seni,"Ica kerap bersinandung ""luruihlah jalan payakumbuah, babelok jalan kayu jati, dima ati indak ka rusuah, ayam den lapeh"". Ia menanyikan lagu tradisional berjudul ""hati nan rusuah"".",False
Sumatera Barat,Seni,"Ica kerap bersinandung ""luruihlah jalan payakumbuah, babelok jalan kayu jati, dima ati indak ka rusuah, ayam den lapeh"". Ia menanyikan lagu tradisional berjudul ""payakumbuah jalan nan babelok"".",False
Sumatera Barat,Seni,"Ica kerap bersinandung ""luruihlah jalan payakumbuah, babelok jalan kayu jati, dima ati indak ka rusuah, ayam den lapeh"". Ia menanyikan lagu tradisional berjudul ""ayam den lapeh"".",True
Sumatera Barat,Seni,"Ica kerap bersinandung ""takana.. jo kampuang... induak ayah adiah sadonyo..."". Ia menanyikan lagu tradisional berjudul ""kampuang nan jauah di mato"".",True
Sumatera Barat,Seni,"Ica kerap bersinandung ""takana.. jo kampuang... induak ayah adiah sadonyo..."". Ia menanyikan lagu tradisional berjudul ""kampuang nan dirindu"".",False
Sumatera Barat,Seni,"Ica kerap bersinandung ""takana.. jo kampuang... induak ayah adiah sadonyo..."". Ia menanyikan lagu tradisional berjudul ""kampuang nan jauah di hati"".",False
Sumatera Barat,Seni,"Ica sangat suka lagu Bareh Solok. Ia bersenandung ""Bareh solok, bareh tanamo"".",True
Sumatera Barat,Seni,"Ica sangat suka lagu Bareh Solok. Ia bersenandung ""Bareh solok, bareh nan lamak"".",False
Sumatera Barat,Seni,"Ica sangat suka lagu Bareh Solok. Ia bersenandung ""Bareh solok, bareh nomor satu"".",False
Sumatera Barat,Seni,"Di acara pernikahan Yuni, mereka ingin menampilkan tari piring ke para tamu undangan. Para tamu undanga terpukau ketika penari utama memecahkan kaca dan melompat-lompat di atas potongan kaca.",True
Sumatera Barat,Seni,"Di acara pernikahan Yuni, mereka ingin menampilkan tari piring ke para tamu undangan. Para tamu undanga terpukau ketika penari utama membawa sepuluh piring di saat bersamaan.",False
Sumatera Barat,Seni,"Di acara pernikahan Yuni, mereka ingin menampilkan tari piring ke para tamu undangan. Para tamu undanga terpukau ketika penari utama melemparkan piring ke atas dan kemudian kembali menangkapnya.",False
Sumatera Barat,Seni,Sudah menjadi tradisi di Jorong Panampuang untuk menampilkan tari pasambahan jika ada Bupati yang datang. Tari ini dimaksudkan untuk memberi sajian makanan kepada tamu.,False
Sumatera Barat,Seni,Sudah menjadi tradisi di Jorong Panampuang untuk menampilkan tari pasambahan jika ada Bupati yang datang. Tari ini dimaksudkan untuk menghormati dan mendoakan tamu.,False
Sumatera Barat,Seni,Sudah menjadi tradisi di Jorong Panampuang untuk menampilkan tari pasambahan jika ada Bupati yang datang. Tari ini dimaksudkan untuk menyambut kedatangan tamu.,True
Sumatera Barat,Seni,"Ketika menarikan tari pasambahan, Nurul mendekati tamu undangan. Tamu tersebut mengambil sirih yang ada di dalam carano yang dibawa oleh Nurul.",True
Sumatera Barat,Seni,"Ketika menarikan tari pasambahan, Nurul mendekati tamu undangan. Tamu tersebut mengambil sirih yang ada di atas piring yang dibawa oleh Nurul.",False
Sumatera Barat,Seni,"Ketika menarikan tari pasambahan, Nurul mendekati tamu undangan. Tamu tersebut mengambil daun jeruk yang ada di dalam carano yang dibawa oleh Nurul.",False
Sumatera Barat,Seni,Di acara ini Retno memutuskan untuk menampilkan tari piring. Retno ingin tamu undangan acara pernikahannya bisa terhibur dengan tarian ini.,True
Sumatera Barat,Seni,Di acara ini Retno memutuskan untuk menampilkan tari piring. Di acara berkabung ini diharapkan tari piring bisa menghibur keluarga yang ditinggalkan oleh ayah Retno yang wafat dua hari lalu.,False
Sumatera Barat,Seni,"Di acara ini Retno memutuskan untuk menampilkan tari piring. Di acara sunat rasul anaknya, Retno berharap anaknya bisa terhibur dengan tarian ini.",False
Sumatera Barat,Seni,Daus adalah seorang petani dan peternak di Jorong Kubu yang sangat suka memainkan pupuik batang padi. Ia memainkannya di siang dan sore hari ketika memasukkan ternak ke kandang.,True
Sumatera Barat,Seni,Daus adalah seorang petani dan peternak di Jorong Kubu yang sangat suka memainkan pupuik batang padi. Ia memainkannya di waktu malam hari untuk menyemarakkan suasana malam.,False
Sumatera Barat,Seni,Daus adalah seorang petani dan peternak di Jorong Kubu yang sangat suka memainkan pupuik batang padi. Ia memainkannya di waktu subuh untuk membangunkan orang-orang untuk sholat subuh.,False
Sumatera Barat,Seni,Datuak Parpatiah adalah seorang pemain saluang. Ia memainkan saluang di acara pernikahan anaknya.,True
Sumatera Barat,Seni,Datuak Parpatiah adalah seorang pemain saluang. Ia memainkan saluang ketika waktu maghrib untuk menyambut malam.,False
Sumatera Barat,Seni,Datuak Parpatiah adalah seorang pemain saluang. Ia memainkan saluang di acara pemakaman orang tuanynya.,False
Sumatera Barat,Seni,Kurang lengkap rasanya jika dalam acara pengangkatan Datuk tim seni tidak menggunakan talempong. Talempong dimainkan dengan cara digesek sebagai alat musik utama.,False
Sumatera Barat,Seni,Kurang lengkap rasanya jika dalam acara pengangkatan Datuk tim seni tidak menggunakan talempong. Talempong dimainkan dengan cara dipukul sebagai pelengkap dari alat musik lainnya.,True
Sumatera Barat,Seni,Kurang lengkap rasanya jika dalam acara pengangkatan Datuk tim seni tidak menggunakan talempong. Talempong dimainkan dengan cara dipetik sebagai pelengkap dari alat musik lainnya.,False
Sumatera Barat,Seni,Ketika orang Pasaman bercerita tentang suatu kisah mereka menggunakan rabab. Rabab ini dimainkan dengan cara dipetik.,False
Sumatera Barat,Seni,Ketika orang Pasaman bercerita tentang suatu kisah mereka menggunakan rabab. Rabab ini dimainkan dengan cara digesek.,True
Sumatera Barat,Seni,Ketika orang Pasaman bercerita tentang suatu kisah mereka menggunakan rabab. Rabab ini dimainkan dengan cara dipukul.,False
Sumatera Barat,Seni,"Sudah menjadi keyakinan Andi sebagai orang minang tulen, bahwa hidup harus berlandaskan agama. Seperti kata pepatah minang, ""kito hiduik untuak manjadi khalifah dan mengabdi kepada Allah"".",False
Sumatera Barat,Seni,"Sudah menjadi keyakinan Andi sebagai orang minang tulen, bahwa hidup harus berlandaskan agama. Seperti kata pepatah minang, ""adat basandi syarak, syarak basandi kitabullah"".",True
Sumatera Barat,Seni,"Sudah menjadi keyakinan Andi sebagai orang minang tulen, bahwa hidup harus berlandaskan agama. Seperti kata pepatah minang, ""hiduik harus berdasarkan quran dan hadits"".",False
Sumatera Barat,Seni,"Sudah menjadi keyakinan Andi sebagai orang minang tulen, bahwa segala sesuatunya bisa dijadikan pelajaran kehidupan. Seperti kata pepatah minang, ""ilmu nan tinggi datang dari langit, laut, dan daratan"".",False
Sumatera Barat,Seni,"Sudah menjadi keyakinan Andi sebagai orang minang tulen, bahwa segala sesuatunya bisa dijadikan pelajaran kehidupan. Seperti kata pepatah minang, ""alam adalah sumber pengetahuan"".",False
Sumatera Barat,Seni,"Sudah menjadi keyakinan Andi sebagai orang minang tulen, bahwa segala sesuatunya bisa dijadikan pelajaran kehidupan. Seperti kata pepatah minang, ""alam takambang jadi guru"".",True
Sumatera Barat,Permainan,"Ika, Santi, dan Maya bermain mancik-mancik sore ini di halaman. Santi dan Maya bersembunyi, sementara Ika berusaha mencari mereka.",True
Sumatera Barat,Permainan,"Ika, Santi, dan Maya bermain mancik-mancik sore ini di halaman. Santi dan Maya berlari-larian agar tidak ditangkap oleh Ika.",False
Sumatera Barat,Permainan,"Ika, Santi, dan Maya bermain mancik-mancik sore ini di halaman. Santi dan Maya memutar tali, sementara Ika melompati tali tersebut.",False
Sumatera Barat,Permainan,Anak-anak di halaman memutuskan untuk bermain mancik-mancik. Mereka membutuhkan sebilah kayu untuk memulai permainan.,False
Sumatera Barat,Permainan,Anak-anak di halaman memutuskan untuk bermain mancik-mancik. Mereka tidak membutuhkan kelereng untuk memulai permainan.,False
Sumatera Barat,Permainan,Anak-anak di halaman memutuskan untuk bermain mancik-mancik. Mereka tidak membutuhkan alat bantuk untuk memulai bermain.,True
Sumatera Barat,Permainan,"Adi dan teman-temannya di halaman bermain sepak tekong. Adi bertugas menjaga tekong, sementara yang lain bersembunyi.",True
Sumatera Barat,Permainan,Adi dan teman-temannya di halaman bermain sepak tekong. Adi melompati tali yang dipegang oleh teman-temannya.,False
Sumatera Barat,Permainan,"Adi dan teman-temannya di halaman bermain sepak tekong. Adi dan dua temannya bertugas menjaga tekong, sementara yang lain bersembunyi.",False
Sumatera Barat,Permainan,Santi dan Yani bermain kuciang-kuciang di rumah. Mereka bermain menggunakan sebuah tali dan beberapa kerang.,False
Sumatera Barat,Permainan,Santi dan Yani bermain kuciang-kuciang di rumah. Mereka bermain menggunakan sebuah tali dan beberapa kertas.,False
Sumatera Barat,Permainan,Santi dan Yani bermain kuciang-kuciang di rumah. Mereka bermain menggunakan sebuah bola dan beberapa kerang.,True
Sumatera Barat,Permainan,Adi dan teman-temannya sangat suka bermain sepak tekong. Mereka bermain di ruang tamu.,False
Sumatera Barat,Permainan,Adi dan teman-temannya sangat suka bermain sepak tekong. Mereka bermain di dalam kamar.,False
Sumatera Barat,Permainan,Adi dan teman-temannya sangat suka bermain sepak tekong. Mereka bermain di halaman.,True
Sumatera Barat,Sehari-hari,Pak Muhib dan teman-temannya pergi ke kedai untuk meminum kopi kawa. Kopi dihidangkan dengan tempurung kelapa.,True
Sumatera Barat,Sehari-hari,Pak Muhib dan teman-temannya pergi ke kedai untuk meminum kopi kawa. Kopi dihidangkan dengan gelas plastik.,False
Sumatera Barat,Sehari-hari,Pak Muhib dan teman-temannya pergi ke kedai untuk meminum kopi kawa. Kopi dihidangkan dengan piring khas minangkabau.,False
Sumatera Barat,Sehari-hari,Pak Muhib dan teman-temannya pergi ke kedai untuk bermain kartu koa. Kartu koa memiliki 30 macam gambar.,True
Sumatera Barat,Sehari-hari,Pak Muhib dan teman-temannya pergi ke kedai untuk bermain kartu koa. Kartu koa memiliki 20 macam gambar.,False
Sumatera Barat,Sehari-hari,Pak Muhib dan teman-temannya pergi ke kedai untuk bermain kartu koa. Kartu koa memiliki 40 macam gambar.,False
Sumatera Barat,Sehari-hari,Di SD N 1 Tarok sudah biasa anak-anak untuk senam pagi. Senam dilakukan 30 menit sebelum mata pelajaran di mulai.,True
Sumatera Barat,Sehari-hari,Di SD N 1 Tarok sudah biasa anak-anak untuk senam pagi. Senam dilakukan 30 menit sebelum waktu pulang sekolah.,False
Sumatera Barat,Sehari-hari,Di SD N 1 Tarok sudah biasa anak-anak untuk senam pagi. Senam dilakukan 120 menit sebelum mata pelajaran di mulai.,False
Sumatera Barat,Sehari-hari,"Ketika bertamasya ke Bukittinggi, Santi memutuskan untuk mengelilingi kota dengan kendaraan tradisional. Santi menaiki angkot dengan gambar kuda berwarna coklat.",False
Sumatera Barat,Sehari-hari,"Ketika bertamasya ke Bukittinggi, Santi memutuskan untuk mengelilingi kota dengan kendaraan tradisional. Santi menaiki becak dengan kuda berwarna coklat.",False
Sumatera Barat,Sehari-hari,"Ketika bertamasya ke Bukittinggi, Santi memutuskan untuk mengelilingi kota dengan kendaraan tradisional. Santi menaiki bendi dengan kuda berwarna coklat.",True
Sumatera Barat,Sehari-hari,Hari ini Deni ingin ke kota. Deni pergi ke kota dengan kuda.,False
Sumatera Barat,Sehari-hari,Hari ini Deni ingin ke kota. Deni pergi naik angkot jurusan kota.,True
Sumatera Barat,Sehari-hari,Hari ini Deni ingin ke kota. Deni pergi naik kereta jurusan kota.,False
Sumatera Barat,Sehari-hari,Nek Ayu masih tinggal di rumah tradisional. Rumah Nek Ayu berbentuk rumah melayu dengan atap berbentuk limas potong.,False
Sumatera Barat,Sehari-hari,Nek Ayu masih tinggal di rumah tradisional. Rumah Nek Ayu berbentuk rumah gadang beratapkan atap berbentuk tanduk kerbau.,True
Sumatera Barat,Sehari-hari,"Nek Ayu masih tinggal di rumah tradisional. Rumah Nek Ayu berbentuk rumah Bolon, berbentuk empat persegi panjang.",False
Sumatera Barat,Sehari-hari,Di depan rumah gadang yang dihuni Nek Ayu masih terdapat rangkiang. Rangkiang ini digunakan Nek Ayu untuk menyimpan pakaian.,False
Sumatera Barat,Sehari-hari,Di depan rumah gadang yang dihuni Nek Ayu masih terdapat rangkiang. Rangkiang ini digunakan Nek Ayu untuk menyimpan uang dan emas.,False
Sumatera Barat,Sehari-hari,Di depan rumah gadang yang dihuni Nek Ayu masih terdapat rangkiang. Rangkiang ini digunakan Nek Ayu untuk menyimpan padi.,True
Sumatera Barat,Sehari-hari,"Ketika azan maghrib berkumandang, Ibu mulai menutupi semua jendela. Semua anak-anak diperintahkan untuk membersihkan halaman.",False
Sumatera Barat,Sehari-hari,"Ketika azan maghrib berkumandang, Ibu mulai menutupi semua jendela. Semua anak-anak diperintahkan untuk segera memasuki rumah.",True
Sumatera Barat,Sehari-hari,"Ketika azan maghrib berkumandang, Ibu mulai menutupi semua jendela. Anak-anak diperintahkan untuk membersihkan WC.",False
Sumatera Barat,Sehari-hari,"Setelah sholat isya, Ibu mematikan televisi di rumah. Anak-anak diminta untuk segera tidur.",True
Sumatera Barat,Sehari-hari,"Setelah sholat isya, Ibu mematikan televisi di rumah. Anak-anak pergi ke masjid untuk mengambil air.",False
Sumatera Barat,Sehari-hari,"Setelah sholat isya, Ibu mematikan televisi di rumah. Anak-anak keluar rumah untuk mengikuti bapak yang pergi ke warung kopi.",False
Sumatera Barat,Sehari-hari,"Hari Senin pagi, Ibu membangunkan anak-anak yang masih tertidur. Mereka disuruh sholat zuhur dan segera bersiap-siap ke sekolah.",False
Sumatera Barat,Sehari-hari,"Hari Senin pagi, Ibu membangunkan anak-anak yang masih tertidur. Mereka disuruh sholat subuh dan segera bersiap-siap ke sekolah.",True
Sumatera Barat,Sehari-hari,"Hari Senin pagi, Ibu membangunkan anak-anak yang masih tertidur. Mereka disuruh sholat ashar dan segera bersiap-siap ke sekolah.",False
Sumatera Barat,Socio-religious,"Di Jorong Tarok, saat azan subuh berkumandang banyak orang keluar rumah. Mereka bergegas untuk ke gereja, menunaikan sholat berjamaah.",False
Sumatera Barat,Socio-religious,"Di Jorong Tarok, saat azan subuh berkumandang banyak orang keluar rumah. Mereka bergegas untuk ke masjid, menunaikan sholat berjamaah.",True
Sumatera Barat,Socio-religious,"Di Jorong Tarok, saat azan subuh berkumandang banyak orang keluar rumah. Mereka bergegas untuk ke masjid, untuk tadarus quran bersama-sama.",False
Sumatera Barat,Socio-religious,Pada minggu pagi Doni dan teman-teman nya pergi mengikuti didikan subuh. Di sana mereka belajar bacaan doa-doa dan sholat di Masjid.,True
Sumatera Barat,Socio-religious,Pada minggu pagi Doni dan teman-teman nya pergi mengikuti didikan subuh. Di sana mereka belajar tari pasambahan dan alat musik rabana.,False
Sumatera Barat,Socio-religious,Pada minggu pagi Doni dan teman-teman nya pergi mengikuti didikan subuh. Di sana mereka belajar membaca pantun dan puisi di Masjid.,False
Sumatera Barat,Socio-religious,Ujang diasingkan di masyarakat karena ia dituduh sebagai seorang palasik. Ujang dikira memiliki ilmu hitam tingkat tinggi dan harus menghisap darah orang dewasa.,False
Sumatera Barat,Socio-religious,Ujang diasingkan di masyarakat karena ia dituduh sebagai seorang palasik. Ujang dikira memiliki ilmu agama yang sesat.,False
Sumatera Barat,Socio-religious,Ujang diasingkan di masyarakat karena ia dituduh sebagai seorang palasik. Ujang dikira memiliki ilmu hitam tingkat tinggi dan harus menghisap darah bayi.,True
Sumatera Barat,Socio-religious,Masyarakat meyakini bahwa Pak Udin adalah hantu harimau. Masyarakat percaya bahwa Pak Udin bisa berubah menjadi harimau.,True
Sumatera Barat,Socio-religious,Masyarakat meyakini bahwa Pak Udin adalah hantu harimau. Masyarakat percaya bahwa Pak Udin seorang pemburu harimau yang handal.,False
Sumatera Barat,Socio-religious,Masyarakat meyakini bahwa Pak Udin adalah hantu harimau. Masyarakat percaya bahwa Pak Udin memelihara banyak harimau.,False
Sumatera Barat,Socio-religious,"Hari Sabtu, Rifky akan dilantik menjadi Datuak di sukunya. Rifky akan mengenakan baju adat ninik mamak lengkap untuk pengangkatan ninik mamak yang baru ini.",True
Sumatera Barat,Socio-religious,"Hari Sabtu, Rifky akan dilantik menjadi Datuak di sukunya. Rifky akan mengenakan baju jas, dasi dan kopiah untuk pengangkatan ninik mamak yang baru ini.",False
Sumatera Barat,Socio-religious,"Hari Sabtu, Rifky akan dilantik menjadi Datuak di sukunya. Rifky akan mengenakan koko dan kopiah untuk pengangkatan ninik mamak yang baru ini.",False
Sumatera Barat,Socio-religious,Ica sebagai anak perempuan satu-satunya di rumah selalu dipanggil oleh mama ke dapur jika mama hendak memasak. Mama ingin mengajarkan Ica cara memasak beraneka masakan.,True
Sumatera Barat,Socio-religious,Ica sebagai anak perempuan satu-satunya di rumah selalu dipanggil oleh mama ke dapur jika mama hendak memasak. Mama ingin mempekerjakan Ica untuk memasak masakan rumah.,False
Sumatera Barat,Socio-religious,Ica sebagai anak perempuan satu-satunya di rumah selalu dipanggil oleh mama ke dapur jika mama hendak memasak. Mama ingin membantu Ica memasak beraneka masakan.,False
Sumatera Barat,Socio-religious,Badan Bapak terasa pegal-pegal. Bapak pergi berendam air panas di kamar mandi.,False
Sumatera Barat,Socio-religious,Badan Bapak terasa pegal-pegal. Bapak membeli makanan yang bisa meredakan pegal-pegal di badan.,False
Sumatera Barat,Socio-religious,Badan Bapak terasa pegal-pegal. Bapak meminta tukang urut datang ke rumah untuk memijit beliau.,True
